Label,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
roujin_1,0.0002,255,255,9,4,15,33,255,255,255,255,150,255,72,8,9,255
roujin_1,0.0003,255,255,13,5,24,21,255,178,255,255,101,254,47,10,5,94
roujin_1,0.0004,255,255,153,14,96,43,255,255,255,254,93,255,32,6,4,14
roujin_1,0.0004,255,255,126,10,82,30,255,255,255,255,92,255,28,7,4,15
roujin_1,0.0005,255,255,255,23,73,38,255,251,255,255,100,255,32,7,4,13
roujin_1,0.0005,255,255,30,7,23,17,255,19,255,255,91,255,36,9,7,127
roujin_1,0.0006,255,255,96,10,115,30,255,254,255,255,93,254,27,8,3,13
roujin_1,0.0007,255,255,255,27,64,32,255,82,255,255,252,255,49,9,3,10
roujin_1,0.0007,255,255,255,37,32,23,255,13,255,255,254,254,66,12,2,10
roujin_1,0.0008,255,255,165,25,23,20,255,9,255,255,197,254,41,10,3,16
roujin_1,0.0008,255,255,22,8,16,16,254,14,255,255,91,255,35,11,10,255
roujin_1,0.0199,255,255,14,11,11,10,255,4,255,255,196,255,216,32,24,255
roujin_1,2.0228,255,255,254,25,69,31,254,67,255,255,90,255,22,8,5,183
roujin_1,4.0298,255,255,15,10,12,10,255,4,255,255,118,255,137,27,18,255
roujin_1,5.0293,255,255,18,10,13,11,255,4,255,255,151,255,68,15,7,255
roujin_1,7.0363,255,255,46,10,30,18,255,20,255,255,93,255,24,8,5,53
roujin_1,8.0359,255,255,32,8,28,18,255,31,255,255,88,255,23,8,9,255
roujin_1,10.0388,255,255,9,4,15,16,255,161,255,255,88,255,51,17,159,255
roujin_1,12.0458,254,10,254,254,14,5,55,31,255,255,255,254,87,254,29,8
roujin_1,13.0453,255,255,35,9,48,30,255,246,255,255,92,255,23,7,5,27
roujin_1,15.0523,255,255,12,5,15,14,255,25,255,255,88,255,47,14,33,254
roujin_1,16.0519,255,255,10,4,17,17,255,92,255,255,87,254,51,13,31,255
roujin_1,18.0588,255,255,19,6,164,43,255,255,255,255,87,254,28,8,8,255
roujin_1,19.0583,255,255,20,6,71,32,255,255,255,255,89,255,26,7,6,64
roujin_1,21.0613,255,255,255,255,24,22,255,5,255,255,255,255,255,38,3,14
roujin_1,23.0683,255,255,40,14,20,16,255,7,255,255,93,255,31,10,8,254
roujin_1,24.0681,255,255,21,11,15,13,255,6,255,255,94,254,36,14,7,254
roujin_1,26.0748,255,255,12,6,16,14,254,27,255,255,90,255,55,17,111,254
roujin_1,27.0743,255,255,13,6,16,13,255,16,255,255,91,254,43,12,23,254
roujin_1,29.0774,255,255,20,7,41,21,255,206,255,255,89,255,26,10,9,255
roujin_1,31.0843,255,10,254,255,16,6,30,18,255,67,255,255,88,255,31,12
roujin_1,32.0839,255,255,20,7,24,17,255,23,255,255,90,255,28,9,9,255
roujin_1,34.0908,255,255,32,60,14,13,255,3,255,255,133,255,114,25,10,255
roujin_1,35.0903,255,255,28,22,15,12,255,3,255,255,154,255,61,15,6,255
roujin_1,37.0934,255,255,244,70,21,18,255,4,255,255,177,255,41,13,4,35
roujin_1,39.1003,255,254,255,64,29,19,255,4,255,255,250,255,44,12,3,19
roujin_1,40.0999,255,255,176,86,20,17,254,3,255,255,145,255,39,15,4,55
roujin_1,42.1069,255,255,32,20,15,13,255,3,255,255,142,255,55,16,6,255
roujin_1,43.1064,255,254,14,8,13,13,255,9,255,255,91,255,43,14,10,255
roujin_1,45.1134,255,255,28,16,15,12,255,4,255,255,115,255,46,13,6,233
roujin_1,46.113,255,255,40,15,18,14,255,5,255,255,100,255,34,11,5,75
roujin_1,48.1159,255,255,33,9,29,14,255,11,255,254,92,255,32,9,8,225
roujin_1,50.1228,255,255,61,14,25,16,255,9,255,255,89,255,25,12,5,221
roujin_1,51.1224,255,255,31,12,18,13,254,5,255,255,91,255,32,13,7,255
roujin_1,53.1293,255,255,15,9,12,11,255,5,255,255,93,255,76,26,25,255
roujin_1,54.1289,255,255,21,8,18,13,255,8,255,255,90,255,36,11,8,255
roujin_1,56.1319,255,255,26,9,17,13,255,6,255,254,92,255,32,11,6,255
roujin_1,58.1388,255,255,30,11,16,12,255,4,255,255,111,255,44,13,5,255
roujin_1,59.1384,255,255,24,9,15,11,255,4,255,255,104,254,47,13,7,255
