Label,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
roujin_2,0.0002,255,255,26,8,41,28,255,243,254,255,88,255,28,7,10,255
roujin_2,0.0003,255,255,15,7,23,26,255,241,255,255,91,255,29,8,5,255
roujin_2,0.0003,255,255,8,4,39,255,254,255,255,255,89,255,41,9,12,255
roujin_2,0.0004,255,254,8,4,66,255,255,255,255,255,89,255,41,8,11,254
roujin_2,0.0004,255,255,9,4,41,116,255,255,255,254,90,255,38,7,6,255
roujin_2,0.0004,255,255,23,7,35,22,255,223,255,255,101,255,48,7,5,22
roujin_2,0.0005,255,255,216,18,31,21,255,20,255,255,98,254,27,9,3,20
roujin_2,0.0005,255,255,29,9,16,14,255,8,255,255,88,255,36,13,9,255
roujin_2,0.0005,255,255,10,5,11,10,255,11,255,255,95,254,124,32,34,255
roujin_2,0.0006,255,255,24,6,30,18,254,47,255,254,86,254,27,9,7,255
roujin_2,0.5375,255,255,17,5,28,18,255,79,255,255,85,255,41,10,91,255
roujin_2,2.5405,255,255,14,5,25,16,255,63,255,255,86,255,38,9,9,255
roujin_2,4.5474,255,255,16,6,13,11,254,7,255,255,87,255,92,17,28,255
roujin_2,5.547,255,255,22,7,14,11,255,5,255,255,89,255,48,13,8,255
roujin_2,7.5539,255,255,116,24,19,15,255,4,255,255,186,254,57,13,4,35
roujin_2,8.5535,255,255,250,46,22,17,255,4,255,255,255,254,68,11,3,20
roujin_2,10.5604,255,255,254,25,43,20,255,9,255,255,103,255,36,8,3,18
roujin_2,11.56,255,255,254,23,56,22,255,17,255,255,85,255,25,10,4,59
roujin_2,13.563,255,255,38,15,16,14,255,5,255,255,92,255,38,11,5,255
roujin_2,15.5699,255,255,12,5,21,15,255,51,255,255,86,254,40,10,12,253
roujin_2,16.5695,255,255,32,10,18,14,255,9,255,255,89,255,30,10,5,254
roujin_2,19.576,8,255,10,255,255,24,9,14,11,255,6,255,255,88,255,37
roujin_2,21.5791,255,255,22,10,14,11,255,5,255,255,90,254,41,14,6,255
roujin_2,23.5859,255,255,50,9,34,16,255,13,255,255,97,255,28,9,4,21
roujin_2,24.5855,255,255,51,9,34,15,254,13,255,255,93,254,27,9,4,25
roujin_2,26.5925,255,255,48,9,31,16,255,13,255,255,92,255,26,9,4,25
roujin_2,27.5921,254,255,37,8,39,16,255,27,255,255,84,255,24,11,5,255
roujin_2,29.595,255,255,14,6,18,13,255,21,255,255,86,255,40,12,12,255
roujin_2,31.602,255,255,19,7,14,10,255,7,255,255,91,255,51,13,8,255
roujin_2,32.6015,255,255,20,10,13,10,255,4,255,255,98,255,92,24,8,255
roujin_2,34.6085,255,255,43,12,15,10,255,4,255,255,168,255,76,16,5,255
roujin_2,35.608,255,255,67,14,17,12,255,4,255,255,254,255,75,15,4,164
roujin_2,37.6111,255,255,144,13,24,14,255,5,255,255,255,255,58,11,3,23
roujin_2,39.618,254,255,201,15,29,17,255,7,254,255,255,255,47,10,3,16
roujin_2,40.6177,255,255,57,10,24,15,255,7,255,255,183,255,39,11,3,23
roujin_2,42.6245,255,255,18,6,23,14,255,27,255,255,85,255,36,10,25,255
roujin_2,43.6241,254,255,9,4,37,16,255,247,214,255,84,254,97,20,255,255
roujin_2,45.631,255,255,42,8,54,17,255,33,255,255,90,255,32,7,7,98
roujin_2,46.6306,255,255,120,12,47,19,255,23,255,255,91,255,29,7,5,32
roujin_2,48.6336,255,255,51,13,24,15,254,8,255,255,86,255,26,9,6,255
roujin_2,50.6405,255,255,37,16,16,13,255,5,255,255,97,254,42,14,4,254
roujin_2,51.6401,255,255,22,17,13,11,255,4,255,255,91,255,57,24,6,254
roujin_2,53.6471,255,255,29,13,15,11,255,4,255,255,101,255,50,15,5,255
roujin_2,54.6466,255,255,30,11,15,11,255,4,255,255,90,254,40,13,6,255
roujin_2,56.65,255,254,38,8,18,12,255,5,255,255,100,255,37,11,5,255
roujin_2,58.6565,255,255,39,8,58,19,255,65,255,255,86,255,25,8,5,40
roujin_2,59.6561,255,255,37,8,42,19,255,39,255,255,91,255,25,8,4,23
