Label,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
masamune_1,0.0003,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0004,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0005,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0006,255,255,255,254,255,255,255,255,255,255,253,255,255,255,255,255
masamune_1,0.0007,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255
masamune_1,0.0007,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0008,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0008,255,255,255,255,255,255,255,255,255,255,255,254,254,254,255,254
masamune_1,0.0009,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0009,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0009,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255
masamune_1,0.001,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255
masamune_1,0.001,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255
masamune_1,0.0011,255,255,255,255,255,255,254,255,255,255,255,254,254,253,254,253
masamune_1,0.0011,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0011,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255
masamune_1,0.0012,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255
masamune_1,0.0012,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254
masamune_1,0.0013,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254
masamune_1,0.0013,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
masamune_1,0.0013,255,255,18,9,18,9,255,4,255,255,255,255,255,255,255,255
masamune_1,0.0014,255,255,38,11,45,24,255,52,254,255,134,255,39,8,17,214
masamune_1,0.0014,255,255,42,19,28,17,255,6,255,255,115,255,30,21,7,216
masamune_1,0.0014,255,255,255,255,254,255,255,255,255,255,109,255,18,7,8,235
masamune_1,0.0015,255,255,20,22,255,5,255,7,255,255,255,255,255,254,255,255
masamune_1,0.0015,255,255,180,17,51,18,255,12,255,255,131,255,44,16,4,25
masamune_1,0.0015,255,255,62,14,43,18,254,13,255,255,108,255,28,14,4,228
masamune_1,0.0015,255,255,196,16,51,19,255,10,255,255,110,255,28,14,4,31
masamune_1,0.0016,255,255,188,17,48,18,255,10,255,255,108,255,27,14,4,32
masamune_1,0.0016,255,255,180,14,52,18,255,12,254,254,105,254,25,12,5,76
masamune_1,0.0016,255,255,59,11,42,15,255,12,255,254,104,255,30,12,7,254
masamune_1,0.1038,255,255,53,11,38,14,255,9,254,255,104,255,31,13,7,250
masamune_1,1.1034,255,255,137,13,42,15,255,8,255,255,104,254,30,12,6,156
masamune_1,3.1064,255,254,170,13,42,15,255,7,255,255,106,255,30,12,5,80
masamune_1,5.1134,255,255,142,13,42,15,255,7,255,255,105,255,30,12,6,99
masamune_1,6.1136,255,255,94,12,39,14,255,8,255,255,105,255,31,12,6,161
masamune_1,8.1199,255,255,61,11,38,14,255,9,254,254,104,253,31,11,7,232
masamune_1,9.1194,255,254,75,11,40,14,255,9,255,255,105,255,31,11,6,110
masamune_1,11.1224,255,254,89,12,38,14,255,7,255,255,106,255,31,12,5,80
