Label,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
masamune_2,0.0002,255,255,93,9,29,17,255,12,255,254,96,255,36,9,6,73
masamune_2,0.0003,255,255,33,9,18,21,255,14,255,255,102,255,40,10,4,211
masamune_2,0.0003,255,255,19,7,14,18,255,10,255,255,127,255,69,13,4,255
masamune_2,0.0003,255,255,16,5,15,20,254,29,255,255,144,254,66,10,5,217
masamune_2,0.0004,255,255,13,5,17,23,255,87,255,255,137,255,66,9,5,211
masamune_2,0.0004,255,255,14,5,17,23,255,93,255,255,130,255,64,9,6,184
masamune_2,0.0004,255,255,40,14,22,18,255,9,255,255,121,255,56,11,5,37
masamune_2,0.0005,255,255,255,20,41,21,254,11,255,255,111,255,40,10,4,15
masamune_2,0.0005,255,255,136,18,23,20,255,7,255,255,135,255,42,12,3,31
masamune_2,0.0005,255,255,66,13,22,18,255,6,255,255,104,254,42,11,5,45
masamune_2,0.0006,255,255,41,8,19,15,255,7,255,254,102,255,45,11,6,184
masamune_2,0.1709,255,255,39,8,19,15,254,7,255,255,97,254,42,11,6,210
masamune_2,1.1705,255,255,41,8,20,15,255,7,255,255,103,255,45,11,5,55
masamune_2,3.1736,255,255,47,8,21,15,255,6,255,255,104,255,45,11,5,42
masamune_2,5.1805,255,255,33,7,19,15,255,8,255,255,96,254,43,10,7,140
masamune_2,6.18,255,255,44,8,20,15,254,7,255,255,101,255,44,10,5,54
masamune_2,8.187,255,255,49,8,20,15,255,6,255,255,113,255,45,10,5,47
masamune_2,9.1866,255,255,51,9,20,15,255,6,255,255,120,255,46,10,5,41
masamune_2,11.1895,255,255,37,7,19,14,255,7,255,255,104,255,43,10,6,99
masamune_2,13.1965,255,255,31,7,19,14,255,8,255,255,103,255,43,10,7,174
masamune_2,14.1961,255,255,31,7,19,14,255,8,255,255,102,255,43,9,7,170
masamune_2,16.203,255,255,30,7,19,14,255,8,255,255,101,255,43,9,7,169
masamune_2,17.2025,255,255,30,7,19,14,255,8,255,255,102,255,43,9,7,128
masamune_2,19.2061,255,255,29,7,19,14,255,9,255,255,101,254,43,9,7,168
masamune_2,21.2125,255,255,27,7,19,14,255,10,255,255,100,255,44,9,8,199
masamune_2,22.212,255,255,32,8,19,14,255,8,254,255,104,255,44,9,7,119
masamune_2,24.219,255,255,31,8,19,14,254,8,255,255,102,255,44,9,7,126
masamune_2,25.2185,255,255,31,8,19,14,255,8,255,255,102,255,44,9,7,137
masamune_2,27.2256,255,255,29,7,19,14,255,8,255,255,102,255,43,9,7,173
masamune_2,28.225,255,255,30,8,18,14,254,8,255,255,107,255,43,9,7,127
masamune_2,30.2281,255,255,32,8,18,13,255,8,255,255,119,254,44,9,7,113
masamune_2,32.235,255,255,37,9,18,13,255,7,255,255,140,255,44,9,6,80
masamune_2,33.2346,255,255,41,10,18,13,254,7,255,255,149,255,42,9,6,92
masamune_2,35.2415,255,255,43,11,18,13,255,7,255,255,182,255,41,9,6,79
masamune_2,36.2411,255,255,42,10,18,13,255,7,255,255,172,255,42,9,6,76
masamune_2,38.2441,255,255,37,9,18,13,255,7,255,255,140,255,41,9,6,118
masamune_2,40.251,255,255,37,10,18,13,255,7,255,255,150,254,42,9,6,97
masamune_2,41.2506,255,255,44,11,18,13,255,6,255,255,191,255,44,9,5,66
masamune_2,43.2575,255,255,39,10,18,13,255,7,255,255,179,255,43,9,6,88
masamune_2,44.2571,255,255,40,11,17,13,255,7,255,255,177,255,43,10,6,85
masamune_2,46.2601,255,255,36,10,17,13,255,7,255,255,178,255,43,10,6,113
masamune_2,48.2671,255,255,35,10,17,13,255,7,255,255,179,255,45,10,5,71
masamune_2,49.2667,255,255,35,10,17,13,255,7,255,255,184,254,47,10,5,69
masamune_2,51.2736,255,255,30,8,17,13,255,8,255,255,123,255,42,9,7,178
masamune_2,52.2731,255,255,27,8,17,13,255,9,255,255,112,255,42,9,7,192
masamune_2,54.2761,255,255,29,8,17,13,255,8,255,255,116,255,41,9,6,171
masamune_2,56.283,255,255,25,7,18,13,255,11,255,255,105,254,41,9,8,244
masamune_2,57.2827,255,255,23,7,18,13,255,12,255,255,104,255,41,9,7,227
masamune_2,59.2895,255,255,23,7,18,13,255,12,255,255,104,255,40,9,7,223
masamune_2,60.2891,255,255,25,7,18,12,255,11,255,255,105,254,40,10,7,215
